OrderID,CustomerID,OrderDate,Product,Category,Quantity,Price,TotalAmount,PaymentMethod,Country
1000297,CUST0318,2025-02-24,Bookshelf,Furniture,1,89.99,89.99,PayPal,Germany
1000298,CUST0948,2024-12-11,Headphones,Electronics,4,89.99,359.96,UPI,France
1000299,CUST0897,2024-12-23,Vacuum Cleaner,Appliances,3,149.99,449.97,Debit Card,Germany
1000300,CUST0358,2025-05-17,Headphones,Electronics,5,89.99,449.95,PayPal,India
1000301,CUST0529,2025-05-21,Laptop,Electronics,3,799.99,2399.97,UPI,UK
1000302,CUST0337,2025-03-18,Desk Chair,Furniture,1,129.99,129.99,Debit Card,UK
1000303,CUST0307,2025-05-09,Coffee Maker,Appliances,3,59.99,179.97,PayPal,India
1000304,CUST0497,2025-03-24,Desk Chair,Furniture,3,129.99,389.97,UPI,France
1000305,CUST0146,2025-01-05,Headphones,Electronics,1,89.99,89.99,UPI,India
1000306,CUST0817,2025-01-01,Headphones,Electronics,2,89.99,179.98,PayPal,Germany
1000307,CUST0972,2025-02-03,Bookshelf,Furniture,5,89.99,449.95,Debit Card,Germany
1000308,CUST0992,2025-05-20,Bookshelf,Furniture,1,89.99,89.99,Debit Card,Germany
1000309,CUST0209,2025-05-02,Monitor,Electronics,4,199.99,799.96,UPI,France
1000310,CUST0586,2025-05-13,Bookshelf,Furniture,1,89.99,89.99,PayPal,India
1000311,CUST0863,2025-05-20,Headphones,Electronics,4,89.99,359.96,Debit Card,Germany
1000312,CUST0356,2025-01-16,Coffee Maker,Appliances,4,59.99,239.96,UPI,India
1000313,CUST0644,2025-01-23,Headphones,Electronics,5,89.99,449.95,PayPal,India
1000314,CUST0036,2024-12-28,Coffee Maker,Appliances,5,59.99,299.95,Credit Card,India
1000315,CUST0015,2025-04-29,Vacuum Cleaner,Appliances,5,149.99,749.95,Debit Card,UK
1000316,CUST0365,2025-05-18,Coffee Maker,Appliances,2,59.99,119.98,Debit Card,France
1000317,CUST0588,2025-02-21,Monitor,Electronics,1,199.99,199.99,UPI,India
1000318,CUST0008,2025-03-31,Smartphone,Electronics,2,599.49,1198.98,UPI,USA
1000319,CUST0517,2025-01-06,Headphones,Electronics,2,89.99,179.98,PayPal,Canada
1000320,CUST0862,2025-05-26,Vacuum Cleaner,Appliances,1,149.99,149.99,UPI,UK
1000321,CUST0458,2025-05-14,Headphones,Electronics,3,89.99,269.97,PayPal,Canada
1000322,CUST0903,2025-06-03,Headphones,Electronics,4,89.99,359.96,UPI,UK
1000323,CUST0176,2025-05-04,Bookshelf,Furniture,1,89.99,89.99,UPI,UK
1000324,CUST0100,2025-05-17,Bookshelf,Furniture,1,89.99,89.99,UPI,India
1000325,CUST0187,2024-12-14,Tablet,Electronics,2,299.99,599.98,UPI,UK
1000326,CUST0163,2025-04-21,Smartphone,Electronics,5,599.49,2997.45,Debit Card,UK
1000327,CUST0299,2025-02-07,Smartphone,Electronics,2,599.49,1198.98,PayPal,France
1000328,CUST0293,2025-05-26,Headphones,Electronics,5,89.99,449.95,UPI,India
1000329,CUST0890,2025-05-03,Headphones,Electronics,5,89.99,449.95,PayPal,India
1000330,CUST0850,2025-05-14,Air Fryer,Appliances,5,99.99,499.95,Credit Card,USA
1000331,CUST0272,2025-05-04,Vacuum Cleaner,Appliances,3,149.99,449.97,UPI,UK
1000332,CUST0720,2025-01-27,Bookshelf,Furniture,4,89.99,359.96,UPI,India
1000333,CUST0970,2025-04-30,Vacuum Cleaner,Appliances,5,149.99,749.95,Credit Card,Germany
1000334,CUST0792,2024-12-29,Coffee Maker,Appliances,4,59.99,239.96,Credit Card,France
1000335,CUST0695,2025-05-15,Coffee Maker,Appliances,1,59.99,59.99,Debit Card,France
1000336,CUST0333,2025-05-13,Bookshelf,Furniture,4,89.99,359.96,PayPal,UK
1000337,CUST0580,2025-01-19,Bookshelf,Furniture,5,89.99,449.95,PayPal,UK
1000338,CUST0731,2025-05-05,Laptop,Electronics,4,799.99,3199.96,UPI,France
1000339,CUST0797,2025-03-02,Bookshelf,Furniture,1,89.99,89.99,UPI,India
1000340,CUST0131,2025-02-02,Monitor,Electronics,1,199.99,199.99,UPI,Germany
1000341,CUST0765,2025-05-02,Headphones,Electronics,2,89.99,179.98,Credit Card,Canada
1000342,CUST0387,2025-01-19,Bookshelf,Furniture,1,89.99,89.99,Credit Card,Canada
1000343,CUST0332,2024-12-14,Smartphone,Electronics,3,599.49,1798.47,Credit Card,France
1000344,CUST0385,2025-01-13,Laptop,Electronics,1,799.99,799.99,Debit Card,India
1000345,CUST0697,2025-02-07,Smartphone,Electronics,3,599.49,1798.47,Credit Card,Canada
1000346,CUST0472,2025-05-14,Air Fryer,Appliances,2,99.99,199.98,PayPal,Germany
1000347,CUST0587,2025-06-02,Vacuum Cleaner,Appliances,2,149.99,299.98,Credit Card,France
1000348,CUST0530,2025-01-29,Bookshelf,Furniture,3,89.99,269.97,Debit Card,France
1000349,CUST0744,2025-04-04,Coffee Maker,Appliances,3,59.99,179.97,Debit Card,India
1000350,CUST0332,2025-02-19,Desk Chair,Furniture,5,129.99,649.95,Credit Card,UK
1000351,CUST0443,2025-06-04,Desk Chair,Furniture,1,129.99,129.99,PayPal,France
1000352,CUST0627,2025-03-16,Desk Chair,Furniture,4,129.99,519.96,UPI,USA
1000353,CUST0226,2025-05-28,Tablet,Electronics,5,299.99,1499.95,UPI,USA
1000354,CUST0633,2024-12-30,Tablet,Electronics,4,299.99,1199.96,UPI,Germany
1000355,CUST0568,2025-06-02,Bookshelf,Furniture,3,89.99,269.97,Debit Card,Canada
1000356,CUST0725,2025-01-11,Coffee Maker,Appliances,3,59.99,179.97,PayPal,Canada
1000357,CUST0613,2025-06-01,Laptop,Electronics,5,799.99,3999.95,PayPal,Germany
1000358,CUST0654,2025-01-26,Vacuum Cleaner,Appliances,3,149.99,449.97,Debit Card,USA
1000359,CUST0552,2024-12-29,Headphones,Electronics,2,89.99,179.98,Credit Card,UK
1000360,CUST0767,2025-02-26,Bookshelf,Furniture,5,89.99,449.95,Debit Card,Germany
1000361,CUST0054,2025-04-20,Bookshelf,Furniture,3,89.99,269.97,Debit Card,France
1000362,CUST0235,2025-02-04,Air Fryer,Appliances,5,99.99,499.95,Debit Card,UK
1000363,CUST0092,2025-03-29,Air Fryer,Appliances,5,99.99,499.95,Debit Card,USA
1000364,CUST0878,2025-03-12,Smartphone,Electronics,5,599.49,2997.45,UPI,Germany
1000365,CUST0675,2025-02-17,Smartphone,Electronics,3,599.49,1798.47,Credit Card,UK
1000366,CUST0067,2025-03-23,Tablet,Electronics,4,299.99,1199.96,PayPal,India
1000367,CUST0342,2025-01-24,Laptop,Electronics,4,799.99,3199.96,Credit Card,Germany
1000368,CUST0614,2025-04-16,Monitor,Electronics,4,199.99,799.96,UPI,Germany
1000369,CUST0013,2024-12-10,Air Fryer,Appliances,4,99.99,399.96,Debit Card,India
1000370,CUST0421,2025-05-25,Desk Chair,Furniture,5,129.99,649.95,UPI,Canada
1000371,CUST0220,2025-03-16,Laptop,Electronics,4,799.99,3199.96,Debit Card,UK
1000372,CUST0670,2025-04-18,Smartphone,Electronics,4,599.49,2397.96,PayPal,France
1000373,CUST0440,2025-04-22,Desk Chair,Furniture,5,129.99,649.95,Credit Card,Germany
1000374,CUST0987,2025-04-09,Monitor,Electronics,4,199.99,799.96,PayPal,USA
1000375,CUST0364,2025-02-13,Monitor,Electronics,5,199.99,999.95,UPI,Canada
1000376,CUST0438,2024-12-22,Air Fryer,Appliances,4,99.99,399.96,PayPal,UK
1000377,CUST0852,2025-04-08,Air Fryer,Appliances,1,99.99,99.99,Debit Card,India
1000378,CUST0056,2025-02-07,Laptop,Electronics,2,799.99,1599.98,PayPal,UK
1000379,CUST0404,2025-02-04,Smartphone,Electronics,3,599.49,1798.47,Debit Card,Canada
1000380,CUST0717,2025-05-11,Monitor,Electronics,4,199.99,799.96,Debit Card,USA
1000381,CUST0384,2025-04-18,Headphones,Electronics,1,89.99,89.99,UPI,France
1000382,CUST0443,2025-02-02,Headphones,Electronics,1,89.99,89.99,PayPal,Germany
1000383,CUST0517,2025-02-03,Air Fryer,Appliances,4,99.99,399.96,PayPal,France
1000384,CUST0627,2025-02-21,Tablet,Electronics,4,299.99,1199.96,PayPal,UK
1000385,CUST0312,2025-02-20,Bookshelf,Furniture,2,89.99,179.98,Credit Card,Canada
1000386,CUST0996,2025-02-01,Vacuum Cleaner,Appliances,2,149.99,299.98,PayPal,India
1000387,CUST0108,2025-01-01,Headphones,Electronics,2,89.99,179.98,Debit Card,India
1000388,CUST0333,2025-02-23,Vacuum Cleaner,Appliances,3,149.99,449.97,UPI,France
1000389,CUST0334,2025-05-28,Bookshelf,Furniture,4,89.99,359.96,Debit Card,USA
1000390,CUST0353,2025-04-10,Headphones,Electronics,4,89.99,359.96,UPI,France
1000391,CUST0743,2025-05-21,Coffee Maker,Appliances,2,59.99,119.98,PayPal,Germany
1000392,CUST0433,2025-03-30,Monitor,Electronics,2,199.99,399.98,Debit Card,India
1000393,CUST0226,2025-02-02,Bookshelf,Furniture,3,89.99,269.97,Credit Card,Germany
1000394,CUST0388,2025-03-18,Headphones,Electronics,2,89.99,179.98,Debit Card,Germany
1000395,CUST0089,2024-12-10,Air Fryer,Appliances,3,99.99,299.97,UPI,Canada
1000396,CUST0066,2025-01-30,Laptop,Electronics,1,799.99,799.99,Debit Card,France
1000397,CUST0869,2025-02-25,Monitor,Electronics,4,199.99,799.96,PayPal,Germany
1000398,CUST0833,2025-03-24,Air Fryer,Appliances,2,99.99,199.98,Credit Card,India
1000399,CUST0109,2025-04-06,Bookshelf,Furniture,2,89.99,179.98,Credit Card,UK
1000400,CUST0212,2025-03-03,Air Fryer,Appliances,3,99.99,299.97,Credit Card,France
1000401,CUST0901,2025-02-27,Vacuum Cleaner,Appliances,2,149.99,299.98,PayPal,India
1000402,CUST0862,2025-01-17,Headphones,Electronics,2,89.99,179.98,PayPal,France
1000403,CUST0669,2025-03-05,Laptop,Electronics,5,799.99,3999.95,UPI,France
1000404,CUST0427,2025-05-21,Bookshelf,Furniture,2,89.99,179.98,Debit Card,USA
1000405,CUST0955,2025-05-02,Smartphone,Electronics,1,599.49,599.49,UPI,France
1000406,CUST0836,2025-01-09,Laptop,Electronics,1,799.99,799.99,Debit Card,Germany
1000407,CUST0288,2024-12-25,Headphones,Electronics,5,89.99,449.95,Credit Card,India
1000408,CUST0708,2025-03-12,Monitor,Electronics,3,199.99,599.97,Credit Card,France
1000409,CUST0798,2025-04-02,Bookshelf,Furniture,3,89.99,269.97,Credit Card,USA
1000410,CUST0556,2025-02-08,Air Fryer,Appliances,5,99.99,499.95,Debit Card,France
1000411,CUST0536,2025-05-06,Monitor,Electronics,3,199.99,599.97,Credit Card,Canada
1000412,CUST0842,2025-04-24,Bookshelf,Furniture,5,89.99,449.95,UPI,India
1000413,CUST0523,2025-04-10,Headphones,Electronics,1,89.99,89.99,UPI,Germany
1000414,CUST0034,2025-01-19,Air Fryer,Appliances,1,99.99,99.99,UPI,Canada
1000415,CUST0878,2025-01-14,Monitor,Electronics,1,199.99,199.99,UPI,France
1000416,CUST0611,2024-12-14,Air Fryer,Appliances,3,99.99,299.97,Debit Card,France
1000417,CUST0975,2025-01-23,Laptop,Electronics,1,799.99,799.99,PayPal,India
1000418,CUST0968,2025-03-05,Smartphone,Electronics,5,599.49,2997.45,Debit Card,Canada
1000419,CUST0615,2025-05-11,Laptop,Electronics,5,799.99,3999.95,PayPal,USA
1000420,CUST0038,2024-12-23,Vacuum Cleaner,Appliances,5,149.99,749.95,PayPal,Germany
1000421,CUST0249,2025-02-22,Smartphone,Electronics,2,599.49,1198.98,UPI,Germany
1000422,CUST0041,2025-04-02,Smartphone,Electronics,5,599.49,2997.45,Debit Card,India
1000423,CUST0959,2025-01-13,Desk Chair,Furniture,1,129.99,129.99,PayPal,India
1000424,CUST0188,2025-04-14,Headphones,Electronics,2,89.99,179.98,Credit Card,USA
1000425,CUST0010,2025-03-08,Headphones,Electronics,3,89.99,269.97,Credit Card,France
1000426,CUST0069,2025-01-22,Desk Chair,Furniture,3,129.99,389.97,Debit Card,Canada
1000427,CUST0561,2025-04-07,Vacuum Cleaner,Appliances,1,149.99,149.99,Credit Card,France
1000428,CUST0750,2024-12-10,Coffee Maker,Appliances,1,59.99,59.99,Debit Card,India
1000429,CUST0530,2025-04-24,Monitor,Electronics,3,199.99,599.97,Debit Card,USA
1000430,CUST0102,2025-04-27,Smartphone,Electronics,3,599.49,1798.47,Debit Card,India
1000431,CUST0293,2024-12-29,Headphones,Electronics,5,89.99,449.95,Credit Card,Germany
1000432,CUST0299,2025-02-24,Desk Chair,Furniture,1,129.99,129.99,PayPal,USA
1000433,CUST0272,2025-01-10,Monitor,Electronics,3,199.99,599.97,UPI,Germany
1000434,CUST0560,2025-05-31,Vacuum Cleaner,Appliances,3,149.99,449.97,Debit Card,France
1000435,CUST0935,2025-03-13,Smartphone,Electronics,2,599.49,1198.98,PayPal,Canada
1000436,CUST0229,2024-12-19,Tablet,Electronics,1,299.99,299.99,PayPal,Canada
1000437,CUST0546,2025-01-23,Bookshelf,Furniture,5,89.99,449.95,UPI,France
1000438,CUST0275,2025-05-11,Desk Chair,Furniture,2,129.99,259.98,PayPal,India
1000439,CUST0320,2025-03-02,Air Fryer,Appliances,1,99.99,99.99,Credit Card,USA
1000440,CUST0761,2025-05-03,Coffee Maker,Appliances,2,59.99,119.98,PayPal,France
1000441,CUST0170,2025-04-09,Coffee Maker,Appliances,1,59.99,59.99,Credit Card,India
1000442,CUST0029,2025-06-05,Smartphone,Electronics,2,599.49,1198.98,UPI,France
1000443,CUST0873,2025-03-27,Smartphone,Electronics,5,599.49,2997.45,Credit Card,Canada
1000444,CUST0849,2025-05-30,Smartphone,Electronics,4,599.49,2397.96,PayPal,Germany
1000445,CUST0268,2025-05-19,Headphones,Electronics,1,89.99,89.99,UPI,India
1000446,CUST0538,2025-03-30,Tablet,Electronics,5,299.99,1499.95,PayPal,UK
1000447,CUST0435,2025-04-18,Bookshelf,Furniture,2,89.99,179.98,PayPal,Canada
1000448,CUST0048,2025-03-10,Coffee Maker,Appliances,2,59.99,119.98,PayPal,UK
1000449,CUST0258,2025-05-08,Desk Chair,Furniture,3,129.99,389.97,Debit Card,France
1000450,CUST0402,2025-03-18,Tablet,Electronics,2,299.99,599.98,UPI,France
1000451,CUST0952,2025-05-20,Air Fryer,Appliances,5,99.99,499.95,UPI,USA
1000452,CUST0593,2025-04-22,Laptop,Electronics,3,799.99,2399.97,Credit Card,Canada
1000453,CUST0689,2025-03-05,Tablet,Electronics,5,299.99,1499.95,PayPal,UK
1000454,CUST0989,2025-01-25,Smartphone,Electronics,4,599.49,2397.96,UPI,Canada
1000455,CUST0095,2025-01-23,Smartphone,Electronics,1,599.49,599.49,UPI,Canada
1000456,CUST0928,2025-04-03,Desk Chair,Furniture,3,129.99,389.97,UPI,UK
1000457,CUST0550,2025-04-26,Headphones,Electronics,5,89.99,449.95,UPI,USA
1000458,CUST0722,2025-03-13,Vacuum Cleaner,Appliances,2,149.99,299.98,Credit Card,France
1000459,CUST0653,2025-04-01,Headphones,Electronics,5,89.99,449.95,Credit Card,Germany
1000460,CUST0681,2025-01-28,Tablet,Electronics,2,299.99,599.98,UPI,UK
1000461,CUST0399,2024-12-23,Coffee Maker,Appliances,5,59.99,299.95,PayPal,USA
1000462,CUST0783,2025-01-30,Headphones,Electronics,5,89.99,449.95,Credit Card,UK
1000463,CUST0753,2025-01-27,Air Fryer,Appliances,3,99.99,299.97,Debit Card,France
1000464,CUST0030,2025-02-05,Bookshelf,Furniture,3,89.99,269.97,Credit Card,France
1000465,CUST0350,2025-03-17,Vacuum Cleaner,Appliances,5,149.99,749.95,UPI,India
1000466,CUST0801,2025-01-03,Bookshelf,Furniture,3,89.99,269.97,UPI,UK
1000467,CUST0503,2025-01-20,Headphones,Electronics,2,89.99,179.98,PayPal,France
1000468,CUST0838,2025-04-13,Headphones,Electronics,5,89.99,449.95,PayPal,Canada
1000469,CUST0392,2025-04-16,Bookshelf,Furniture,5,89.99,449.95,Debit Card,Germany
1000470,CUST0491,2024-12-21,Headphones,Electronics,2,89.99,179.98,Credit Card,UK
1000471,CUST0447,2025-02-21,Smartphone,Electronics,4,599.49,2397.96,UPI,France
1000472,CUST0492,2025-03-17,Vacuum Cleaner,Appliances,2,149.99,299.98,Debit Card,France
1000473,CUST0886,2025-02-22,Bookshelf,Furniture,5,89.99,449.95,PayPal,Canada
1000474,CUST0236,2025-01-16,Headphones,Electronics,2,89.99,179.98,Credit Card,UK
1000475,CUST0471,2025-02-23,Headphones,Electronics,2,89.99,179.98,Credit Card,India
1000476,CUST0525,2025-05-21,Vacuum Cleaner,Appliances,4,149.99,599.96,Credit Card,Canada
1000477,CUST0976,2025-03-25,Bookshelf,Furniture,3,89.99,269.97,Credit Card,UK
1000478,CUST0386,2025-04-14,Monitor,Electronics,4,199.99,799.96,Credit Card,USA
1000479,CUST0547,2025-05-13,Coffee Maker,Appliances,4,59.99,239.96,Debit Card,USA
1000480,CUST0054,2025-04-26,Bookshelf,Furniture,1,89.99,89.99,Credit Card,USA
1000481,CUST0382,2025-02-16,Smartphone,Electronics,3,599.49,1798.47,Debit Card,UK
1000482,CUST0896,2024-12-11,Desk Chair,Furniture,3,129.99,389.97,Debit Card,USA
1000483,CUST0832,2025-02-11,Headphones,Electronics,3,89.99,269.97,Credit Card,India
1000484,CUST0915,2025-04-24,Vacuum Cleaner,Appliances,4,149.99,599.96,UPI,Germany
1000485,CUST0301,2025-05-12,Headphones,Electronics,5,89.99,449.95,Credit Card,Germany
1000486,CUST0895,2025-05-30,Monitor,Electronics,3,199.99,599.97,UPI,Germany
1000487,CUST0950,2025-02-23,Bookshelf,Furniture,4,89.99,359.96,Credit Card,USA
1000488,CUST0340,2025-04-23,Smartphone,Electronics,4,599.49,2397.96,UPI,France
1000489,CUST0323,2025-03-18,Laptop,Electronics,4,799.99,3199.96,UPI,Canada
1000490,CUST0350,2025-03-28,Smartphone,Electronics,5,599.49,2997.45,Debit Card,Germany
1000491,CUST0660,2025-01-18,Air Fryer,Appliances,2,99.99,199.98,PayPal,India
1000492,CUST0257,2025-01-18,Monitor,Electronics,5,199.99,999.95,PayPal,Germany
1000493,CUST0912,2025-02-26,Air Fryer,Appliances,4,99.99,399.96,Credit Card,India
1000494,CUST0126,2024-12-15,Headphones,Electronics,2,89.99,179.98,Debit Card,Germany
1000495,CUST0476,2025-02-08,Laptop,Electronics,2,799.99,1599.98,Credit Card,Canada
1000496,CUST0025,2025-04-11,Smartphone,Electronics,1,599.49,599.49,PayPal,Canada
1000497,CUST0936,2025-02-20,Vacuum Cleaner,Appliances,1,149.99,149.99,UPI,India
1000498,CUST0848,2025-01-08,Vacuum Cleaner,Appliances,5,149.99,749.95,PayPal,India
1000499,CUST0984,2025-03-04,Desk Chair,Furniture,2,129.99,259.98,Debit Card,France
1000500,CUST0705,2025-01-01,Monitor,Electronics,1,199.99,199.99,Credit Card,India
1000501,CUST0196,2025-04-01,Coffee Maker,Appliances,5,59.99,299.95,UPI,France
1000502,CUST0413,2024-12-14,Tablet,Electronics,3,299.99,899.97,Credit Card,India
1000503,CUST0086,2025-02-18,Smartphone,Electronics,1,599.49,599.49,PayPal,UK
1000504,CUST0733,2025-03-21,Bookshelf,Furniture,4,89.99,359.96,UPI,Germany
1000505,CUST0191,2024-12-14,Headphones,Electronics,4,89.99,359.96,Debit Card,Canada
1000506,CUST0355,2025-04-04,Laptop,Electronics,2,799.99,1599.98,PayPal,Canada
1000507,CUST0294,2025-01-03,Headphones,Electronics,4,89.99,359.96,Debit Card,UK
1000508,CUST0135,2025-03-03,Tablet,Electronics,2,299.99,599.98,UPI,UK
1000509,CUST0427,2024-12-19,Vacuum Cleaner,Appliances,5,149.99,749.95,UPI,UK
1000510,CUST0412,2025-02-16,Coffee Maker,Appliances,1,59.99,59.99,UPI,USA
1000511,CUST0208,2025-01-17,Laptop,Electronics,4,799.99,3199.96,UPI,India
1000512,CUST0896,2025-02-06,Tablet,Electronics,2,299.99,599.98,UPI,France
1000513,CUST0085,2025-04-26,Vacuum Cleaner,Appliances,3,149.99,449.97,UPI,France
1000514,CUST0832,2025-02-16,Desk Chair,Furniture,3,129.99,389.97,PayPal,UK
1000515,CUST0350,2025-04-24,Coffee Maker,Appliances,5,59.99,299.95,Debit Card,India
1000516,CUST0161,2025-05-08,Laptop,Electronics,1,799.99,799.99,UPI,Canada
1000517,CUST0685,2025-01-24,Desk Chair,Furniture,4,129.99,519.96,PayPal,USA
1000518,CUST0928,2024-12-24,Laptop,Electronics,3,799.99,2399.97,PayPal,France
1000519,CUST0043,2024-12-13,Coffee Maker,Appliances,1,59.99,59.99,PayPal,India
1000520,CUST0669,2025-03-17,Monitor,Electronics,3,199.99,599.97,Credit Card,India
1000521,CUST0025,2025-06-07,Tablet,Electronics,5,299.99,1499.95,PayPal,France
1000522,CUST0867,2025-02-10,Air Fryer,Appliances,1,99.99,99.99,UPI,Canada
1000523,CUST0640,2025-04-06,Laptop,Electronics,5,799.99,3999.95,Debit Card,UK
1000524,CUST0494,2025-04-29,Air Fryer,Appliances,3,99.99,299.97,PayPal,France
1000525,CUST0810,2025-04-06,Bookshelf,Furniture,5,89.99,449.95,UPI,Germany
1000526,CUST0004,2025-04-24,Tablet,Electronics,1,299.99,299.99,Debit Card,UK
1000527,CUST0514,2025-05-29,Bookshelf,Furniture,5,89.99,449.95,UPI,UK
1000528,CUST0555,2025-01-14,Tablet,Electronics,5,299.99,1499.95,Debit Card,France
1000529,CUST0689,2024-12-13,Vacuum Cleaner,Appliances,1,149.99,149.99,Credit Card,India
1000530,CUST0871,2025-01-06,Bookshelf,Furniture,4,89.99,359.96,UPI,USA
1000531,CUST0203,2025-01-01,Laptop,Electronics,4,799.99,3199.96,Credit Card,India
1000532,CUST0017,2025-04-09,Smartphone,Electronics,1,599.49,599.49,Debit Card,Germany
1000533,CUST0388,2025-03-21,Headphones,Electronics,4,89.99,359.96,UPI,India
1000534,CUST0898,2025-01-18,Smartphone,Electronics,1,599.49,599.49,Debit Card,USA
1000535,CUST0954,2025-04-14,Bookshelf,Furniture,5,89.99,449.95,PayPal,Germany
1000536,CUST0609,2025-04-27,Coffee Maker,Appliances,2,59.99,119.98,UPI,France
1000537,CUST0581,2025-01-09,Desk Chair,Furniture,5,129.99,649.95,UPI,USA
1000538,CUST0424,2025-03-29,Tablet,Electronics,4,299.99,1199.96,UPI,Germany
1000539,CUST0779,2025-04-23,Monitor,Electronics,5,199.99,999.95,Credit Card,France
1000540,CUST0613,2024-12-30,Smartphone,Electronics,5,599.49,2997.45,PayPal,USA
1000541,CUST0635,2025-05-06,Monitor,Electronics,2,199.99,399.98,UPI,Germany
1000542,CUST0423,2025-06-01,Smartphone,Electronics,5,599.49,2997.45,PayPal,Canada
1000543,CUST0144,2024-12-29,Desk Chair,Furniture,3,129.99,389.97,UPI,India
1000544,CUST0095,2024-12-14,Smartphone,Electronics,2,599.49,1198.98,UPI,Canada
1000545,CUST0625,2025-02-04,Vacuum Cleaner,Appliances,2,149.99,299.98,Credit Card,India
1000546,CUST0259,2025-04-10,Laptop,Electronics,1,799.99,799.99,Debit Card,Germany
1000547,CUST0829,2025-05-31,Headphones,Electronics,1,89.99,89.99,UPI,Canada
1000548,CUST0048,2025-02-19,Coffee Maker,Appliances,5,59.99,299.95,Credit Card,Canada
1000549,CUST0677,2025-04-17,Coffee Maker,Appliances,4,59.99,239.96,UPI,UK
1000550,CUST0502,2024-12-23,Desk Chair,Furniture,5,129.99,649.95,Debit Card,India
1000551,CUST0099,2025-04-13,Smartphone,Electronics,4,599.49,2397.96,Credit Card,France
1000552,CUST0053,2025-04-01,Monitor,Electronics,2,199.99,399.98,UPI,USA
1000553,CUST0888,2024-12-28,Tablet,Electronics,2,299.99,599.98,Debit Card,USA
1000554,CUST0911,2025-04-28,Air Fryer,Appliances,2,99.99,199.98,Debit Card,USA
1000555,CUST0678,2025-05-12,Laptop,Electronics,2,799.99,1599.98,Credit Card,USA
1000556,CUST0156,2025-03-28,Desk Chair,Furniture,1,129.99,129.99,Debit Card,France
1000557,CUST0974,2024-12-31,Monitor,Electronics,5,199.99,999.95,PayPal,Canada
1000558,CUST0211,2025-06-05,Headphones,Electronics,2,89.99,179.98,PayPal,India
1000559,CUST0956,2025-04-29,Desk Chair,Furniture,3,129.99,389.97,Debit Card,Germany
1000560,CUST0654,2025-02-10,Headphones,Electronics,2,89.99,179.98,PayPal,India
1000561,CUST0787,2025-02-25,Smartphone,Electronics,5,599.49,2997.45,UPI,Canada
1000562,CUST0605,2025-02-14,Headphones,Electronics,3,89.99,269.97,Credit Card,India
1000563,CUST0612,2025-03-11,Headphones,Electronics,3,89.99,269.97,Credit Card,India
1000564,CUST0650,2025-02-09,Headphones,Electronics,1,89.99,89.99,UPI,Canada
1000565,CUST0098,2025-05-11,Vacuum Cleaner,Appliances,3,149.99,449.97,Debit Card,India
